address,albers_x,albers_y,nearest_facility,coord_x,coord_y,drv_time_sec,drv_time_hrs,drv_dist,tag
"501 E HASTINGS ST, VANCOUVER, BC",1211638,478252,Lord Strathcona Community Elementary,1211760,478069,84.43324227199422,00:01:24,0.303,schools
"501 E HASTINGS ST, VANCOUVER, BC",1211631,478252,Lord Strathcona Community Elementary,1211760,478069,84.43324227199422,00:01:24,0.303,schools
"501 E HASTINGS ST, VANCOUVER, BC",1211623,478252,Lord Strathcona Community Elementary,1211760,478069,84.43324227199422,00:01:24,0.303,schools
"501 E HASTINGS ST, VANCOUVER, BC",1211653,478253,Lord Strathcona Community Elementary,1211760,478069,84.43324227199422,00:01:24,0.303,schools
"501 HAWKS AV, VANCOUVER, BC",1212054,478101,Lord Strathcona Community Elementary,1211760,478069,101.08559998764032,00:01:41,0.572,schools
"501 HAWKS AV, VANCOUVER, BC",1212047,478102,Lord Strathcona Community Elementary,1211760,478069,101.08559998764032,00:01:41,0.572,schools
"501 MAIN ST, VANCOUVER, BC",1211129,478082,Crosstown Elementary,1210665,477892,83.1741047443448,00:01:23,0.7,schools
"501 MAIN ST, VANCOUVER, BC",1211126,478091,Crosstown Elementary,1210665,477892,83.1741047443448,00:01:23,0.7,schools
"501 PACIFIC ST, VANCOUVER, BC",1209189,477356,Elsie Roy Elementary,1209538,477136,101.13419485708796,00:01:41,0.532,schools
"501 W GEORGIA ST, VANCOUVER, BC",1209961,478182,Alexander Academy,1210097,478578,105.74859272963486,00:01:45,0.635,schools
"5010 CAMBIE ST, VANCOUVER, BC",1210079,473569,BC Children's Adol. Psych. Unit,1209444,473506,163.10296835673392,00:02:43,1.055,schools
"5010 QUEBEC ST, VANCOUVER, BC",1211144,473576,General Brock Elementary,1211269,473756,75.71510513214959,00:01:15,0.441,schools
"5011 CHESTER ST, VANCOUVER, BC",1212087,473568,Sir Richard McBride Annex,1212408,473884,125.52889693035807,00:02:05,0.854,schools
"5012 GRANVILLE ST, VANCOUVER, BC",1208484,473585,York House School,1208343,474486,123.48300458667845,00:02:03,0.988,schools
"5012 MAPLE ST, VANCOUVER, BC",1207571,473510,Quilchena Elementary,1207577,473165,63.230430072899836,00:01:03,0.303,schools
"5012 MAPLE ST, VANCOUVER, BC",1207573,473520,Quilchena Elementary,1207577,473165,63.230430072899836,00:01:03,0.303,schools
"5012 MARGUERITE ST, VANCOUVER, BC",1208135,473584,Quilchena Elementary,1207577,473165,142.0410684127553,00:02:22,0.921,schools
"5012 SOMERVILLE ST, VANCOUVER, BC",1212385,473574,Sir Alexander Mackenzie Elementary,1212313,473057,112.49898031828991,00:01:52,0.676,schools
"5013 NANAIMO ST, VANCOUVER, BC",1214301,473601,G T Cunningham Elementary,1214434,473389,103.98964522684031,00:01:43,0.521,schools
"5014 CHESTER ST, VANCOUVER, BC",1212137,473568,Sir Alexander Mackenzie Elementary,1212313,473057,120.25113690759846,00:02:00,0.727,schools
"5014 PRINCE ALBERT ST, VANCOUVER, BC",1212223,473571,Sir Alexander Mackenzie Elementary,1212313,473057,120.81098633548677,00:02:00,0.73,schools
"5014 WINDSOR ST, VANCOUVER, BC",1212465,473584,Sir Alexander Mackenzie Elementary,1212313,473057,114.92790222578812,00:01:54,0.682,schools
"5015 CULLODEN ST, VANCOUVER, BC",1212825,473584,Sir Richard McBride Annex,1212408,473884,127.8534655656595,00:02:07,0.776,schools
"5015 PRINCE ALBERT ST, VANCOUVER, BC",1212174,473570,Sir Richard McBride Annex,1212408,473884,132.23017601221858,00:02:12,0.766,schools
"5015 ROSS ST, VANCOUVER, BC",1212586,473579,Sir Alexander Mackenzie Elementary,1212313,473057,100.97724053609112,00:01:40,0.799,schools
"5015 SOMERVILLE ST, VANCOUVER, BC",1212340,473572,Sir Richard McBride Annex,1212408,473884,126.60694151108932,00:02:06,0.784,schools
"5015 ST. CATHERINES ST, VANCOUVER, BC",1212257,473571,Sir Richard McBride Annex,1212408,473884,132.30725701504159,00:02:12,0.864,schools
"5015 WINDSOR ST, VANCOUVER, BC",1212420,473574,Sir Richard McBride Annex,1212408,473884,121.13884899386004,00:02:01,0.702,schools
"5016 ELGIN ST, VANCOUVER, BC",1212547,473578,Sir Alexander Mackenzie Elementary,1212313,473057,120.05703270392456,00:02:00,0.755,schools
"5016 INVERNESS ST, VANCOUVER, BC",1212790,473582,Sir Richard McBride Annex,1212408,473884,138.33333736872208,00:02:18,0.963,schools
"5016 ROSS ST, VANCOUVER, BC",1212628,473580,Sir Alexander Mackenzie Elementary,1212313,473057,127.81045074521532,00:02:07,0.836,schools
"5016 ST. CATHERINES ST, VANCOUVER, BC",1212305,473572,Sir Alexander Mackenzie Elementary,1212313,473057,119.93848553764641,00:01:59,0.755,schools
"5017 INVERNESS ST, VANCOUVER, BC",1212744,473582,Sir Richard McBride Annex,1212408,473884,121.11430493604216,00:02:01,0.694,schools
"5017 MAIN ST, VANCOUVER, BC",1211181,473580,General Brock Elementary,1211269,473756,59.68882311443841,00:00:59,0.313,schools
"5017 SHERBROOKE ST, VANCOUVER, BC",1212662,473580,Sir Richard McBride Annex,1212408,473884,115.6215665610113,00:01:55,0.613,schools
"5018 SHERBROOKE ST, VANCOUVER, BC",1212708,473581,Sir Alexander Mackenzie Elementary,1212313,473057,135.6071815818764,00:02:15,0.919,schools
"5018 WILLOW ST, VANCOUVER, BC",1209627,473578,BC Children's Adol. Psych. Unit,1209444,473506,49.60126484801406,00:00:49,0.254,schools
"5019 ELGIN ST, VANCOUVER, BC",1212505,473574,Sir Alexander Mackenzie Elementary,1212313,473057,92.79401180828756,00:01:32,0.713,schools
"502 E 16TH AV, VANCOUVER, BC",1211714,475443,St Patrick's Elementary,1211054,475810,105.06002258266511,00:01:45,0.974,schools
"502 E 18TH AV, VANCOUVER, BC",1211717,475244,St Patrick's Elementary,1211054,475810,123.89004036587644,00:02:03,1.173,schools
"502 E 30TH AV, VANCOUVER, BC",1211742,474008,General Brock Elementary,1211269,473756,106.84809325047712,00:01:46,0.979,schools
"502 E 7TH AV, VANCOUVER, BC",1211738,476320,St Francis Xavier,1211599,476578,48.14851275166977,00:00:48,0.343,schools
"502 HAWKS AV, VANCOUVER, BC",1212088,478089,Lord Strathcona Community Elementary,1211760,478069,71.12806420466082,00:01:11,0.387,schools
"5020 PRINCE EDWARD ST, VANCOUVER, BC",1211571,473565,General Brock Elementary,1211269,473756,114.46953846576575,00:01:54,0.786,schools
"5020 WALDEN ST, VANCOUVER, BC",1211340,473570,General Brock Elementary,1211269,473756,115.37177889382032,00:01:55,0.771,schools
"5021 WALDEN ST, VANCOUVER, BC",1211282,473569,General Brock Elementary,1211269,473756,64.31755318094234,00:01:04,0.327,schools
"5022 CHESTER ST, VANCOUVER, BC",1212137,473559,Sir Alexander Mackenzie Elementary,1212313,473057,117.30685224170264,00:01:57,0.718,schools
"5022 ELGIN ST, VANCOUVER, BC",1212548,473567,Sir Alexander Mackenzie Elementary,1212313,473057,116.45126962996301,00:01:56,0.744,schools
"5022 FRASER ST, VANCOUVER, BC",1212052,473558,Sir Alexander Mackenzie Elementary,1212313,473057,126.1661624068272,00:02:06,0.808,schools
"5022 GLADSTONE ST, VANCOUVER, BC",1214118,473593,G T Cunningham Elementary,1214434,473389,135.57991007884021,00:02:15,0.652,schools
"5022 MAIN ST, VANCOUVER, BC",1211241,473568,General Brock Elementary,1211269,473756,109.31950628207177,00:01:49,0.638,schools
"5022 PRINCE ALBERT ST, VANCOUVER, BC",1212223,473561,Sir Alexander Mackenzie Elementary,1212313,473057,117.53983375320783,00:01:57,0.72,schools
"5022 ROSS ST, VANCOUVER, BC",1212628,473570,Sir Alexander Mackenzie Elementary,1212313,473057,124.53804989306491,00:02:04,0.826,schools
"5022 SOMERVILLE ST, VANCOUVER, BC",1212385,473564,Sir Alexander Mackenzie Elementary,1212313,473057,109.22675085380583,00:01:49,0.666,schools
"5022 ST. CATHERINES ST, VANCOUVER, BC",1212304,473562,Sir Alexander Mackenzie Elementary,1212313,473057,116.67738311322923,00:01:56,0.745,schools
"5023 CHESTER ST, VANCOUVER, BC",1212087,473558,Sir Richard McBride Annex,1212408,473884,128.7996841796144,00:02:08,0.864,schools
"5023 GLADSTONE ST, VANCOUVER, BC",1214060,473591,G T Cunningham Elementary,1214434,473389,132.3495359152921,00:02:12,0.81,schools
"5023 PRINCE ALBERT ST, VANCOUVER, BC",1212174,473560,Sir Richard McBride Annex,1212408,473884,135.50160341876037,00:02:15,0.776,schools
"5023 ROSS ST, VANCOUVER, BC",1212582,473569,Sir Richard McBride Annex,1212408,473884,117.79991574277865,00:01:57,0.629,schools
"5023 SHERBROOKE ST, VANCOUVER, BC",1212667,473570,Sir Alexander Mackenzie Elementary,1212313,473057,107.38384569835961,00:01:47,0.867,schools
"5023 SOMERVILLE ST, VANCOUVER, BC",1212339,473563,Sir Richard McBride Annex,1212408,473884,129.54092629241663,00:02:09,0.793,schools
"5023 ST. CATHERINES ST, VANCOUVER, BC",1212258,473561,Sir Richard McBride Annex,1212408,473884,135.58856074754166,00:02:15,0.874,schools
"5023 WINDSOR ST, VANCOUVER, BC",1212420,473565,Sir Richard McBride Annex,1212408,473884,124.0838555119122,00:02:04,0.711,schools
"5024 VICTORIA DRIVE, VANCOUVER, BC",1213877,473585,Tecumseh Annex,1213293,473384,138.78445792665542,00:02:18,0.79,schools
"5024 WINDSOR ST, VANCOUVER, BC",1212465,473568,Sir Alexander Mackenzie Elementary,1212313,473057,109.69172407262198,00:01:49,0.666,schools
"5025 ANGUS DRIVE, VANCOUVER, BC",1207965,473565,Quilchena Elementary,1207577,473165,118.34272400684848,00:01:58,0.771,schools
"5025 CONNAUGHT DRIVE, VANCOUVER, BC",1208203,473578,York House School,1208343,474486,134.08081529696338,00:02:14,1.175,schools
"5025 GRANVILLE ST, VANCOUVER, BC",1208423,473574,Vancouver College,1208709,472956,133.12772199595724,00:02:13,1.208,schools
"5025 WILLOW ST, VANCOUVER, BC",1209444,473571,BC Children's Adol. Psych. Unit,1209444,473506,0.0,00:00:00,0,schools
"5026 ANGUS DRIVE, VANCOUVER, BC",1208029,473562,Quilchena Elementary,1207577,473165,135.43679059058235,00:02:15,0.813,schools
"5026 COMMERCIAL ST, VANCOUVER, BC",1213641,473607,Tecumseh Annex,1213293,473384,94.66205985725045,00:01:34,0.543,schools
"5026 CONNAUGHT DRIVE, VANCOUVER, BC",1208261,473571,York House School,1208343,474486,116.39756658497156,00:01:56,1.105,schools
"5027 CULLODEN ST, VANCOUVER, BC",1212826,473569,Sir Richard McBride Annex,1212408,473884,132.76933894159438,00:02:12,0.791,schools
"5027 INVERNESS ST, VANCOUVER, BC",1212750,473569,Sir Alexander Mackenzie Elementary,1212313,473057,114.69499549435089,00:01:54,0.944,schools
"5028 INVERNESS ST, VANCOUVER, BC",1212801,473566,Sir Richard McBride Annex,1212408,473884,133.0063034103777,00:02:13,0.947,schools
"5028 PINE CRESCENT, VANCOUVER, BC",1207929,473565,York House School,1208343,474486,143.7644711263185,00:02:23,1.492,schools
"5028 SHERBROOKE ST, VANCOUVER, BC",1212708,473570,Sir Alexander Mackenzie Elementary,1212313,473057,132.00957590940357,00:02:12,0.908,schools
"503 ATLANTIC ST, VANCOUVER, BC",1211661,477642,Lord Strathcona Community Elementary,1211760,478069,154.45785163876653,00:02:34,0.957,schools
"503 BEACH CRESCENT, VANCOUVER, BC",1209106,477269,Elsie Roy Elementary,1209538,477136,100.50049617134779,00:01:40,0.762,schools
"503 E 19TH AV, VANCOUVER, BC",1211718,475196,St Patrick's Elementary,1211054,475810,128.43827654465275,00:02:08,1.221,schools
"503 E 20TH AV, VANCOUVER, BC",1211721,475099,David Livingstone Elementary,1211419,474823,118.60274975395357,00:01:58,0.873,schools
"503 E 21ST AV, VANCOUVER, BC",1211721,474998,David Livingstone Elementary,1211419,474823,109.24629186384496,00:01:49,0.774,schools
"503 E 8TH AV, VANCOUVER, BC",1211744,476267,Mount Pleasant StrongStart Centre,1211649,476302,16.401296621819593,00:00:16,0.094,schools
"503 E PENDER ST, VANCOUVER, BC",1211656,478141,Lord Strathcona Community Elementary,1211760,478069,61.18411144938592,00:01:01,0.189,schools
"503 W 27TH AV, VANCOUVER, BC",1210106,474375,Vancouver Talmud Torah Elementary,1209333,474385,118.84372564554502,00:01:58,1.075,schools
"5030 WILLOW ST, VANCOUVER, BC",1209627,473559,BC Children's Adol. Psych. Unit,1209444,473506,47.80153079672908,00:00:47,0.235,schools
"5031 ELGIN ST, VANCOUVER, BC",1212501,473559,Sir Richard McBride Annex,1212408,473884,120.0584181817898,00:02:00,0.635,schools
"5031 NANAIMO ST, VANCOUVER, BC",1214301,473589,G T Cunningham Elementary,1214434,473389,180.4521959070729,00:03:00,0.77,schools
"5031 SHERBROOKE ST, VANCOUVER, BC",1212663,473559,Sir Richard McBride Annex,1212408,473884,122.4982305410684,00:02:02,0.634,schools
"5032 CHESTER ST, VANCOUVER, BC",1212137,473548,Sir Alexander Mackenzie Elementary,1212313,473057,113.80344521516767,00:01:53,0.707,schools
"5032 ELGIN ST, VANCOUVER, BC",1212548,473557,Sir Alexander Mackenzie Elementary,1212313,473057,113.1791811121649,00:01:53,0.734,schools
"5032 FRASER ST, VANCOUVER, BC",1212051,473547,Sir Alexander Mackenzie Elementary,1212313,473057,122.57956345161367,00:02:02,0.798,schools
"5032 SOMERVILLE ST, VANCOUVER, BC",1212386,473554,Sir Alexander Mackenzie Elementary,1212313,473057,105.94881338320943,00:01:45,0.656,schools
"5032 ST. CATHERINES ST, VANCOUVER, BC",1212302,473551,Sir Richard McBride Annex,1212408,473884,99.31424036846788,00:01:39,0.845,schools
"5032 WINDSOR ST, VANCOUVER, BC",1212466,473555,Sir Alexander Mackenzie Elementary,1212313,473057,105.43457472432061,00:01:45,0.653,schools
"5033 CHESTER ST, VANCOUVER, BC",1212087,473548,Sir Richard McBride Annex,1212408,473884,132.07047142888976,00:02:12,0.874,schools
"5033 KERSLAND DRIVE, VANCOUVER, BC",1210137,473568,BC Children's Adol. Psych. Unit,1209444,473506,155.5387838676852,00:02:35,0.865,schools
"5033 MARGUERITE ST, VANCOUVER, BC",1208072,473562,York House School,1208343,474486,156.83794838029047,00:02:36,1.354,schools
"5033 PRINCE ALBERT ST, VANCOUVER, BC",1212174,473550,Sir Richard McBride Annex,1212408,473884,138.8560032046182,00:02:18,0.786,schools
"5033 ROSS ST, VANCOUVER, BC",1212582,473558,Sir Richard McBride Annex,1212408,473884,121.39921311236672,00:02:01,0.64,schools
"5033 SOMERVILLE ST, VANCOUVER, BC",1212340,473553,Sir Richard McBride Annex,1212408,473884,132.82217672955974,00:02:12,0.803,schools
"5033 ST. CATHERINES ST, VANCOUVER, BC",1212258,473551,Sir Richard McBride Annex,1212408,473884,138.8597133298206,00:02:18,0.884,schools
"5034 PRINCE ALBERT ST, VANCOUVER, BC",1212223,473550,Sir Alexander Mackenzie Elementary,1212313,473057,113.94156591268413,00:01:53,0.709,schools
"5035 CULLODEN ST, VANCOUVER, BC",1212825,473556,Sir Richard McBride Annex,1212408,473884,137.01408334387543,00:02:17,0.804,schools
"5035 PRINCE EDWARD ST, VANCOUVER, BC",1211526,473561,General Brock Elementary,1211269,473756,102.5038778951466,00:01:42,0.912,schools
"5035 WALDEN ST, VANCOUVER, BC",1211282,473559,General Brock Elementary,1211269,473756,67.76637752323971,00:01:07,0.338,schools
"5036 GLADSTONE ST, VANCOUVER, BC",1214118,473583,G T Cunningham Elementary,1214434,473389,132.31012399052744,00:02:12,0.642,schools
"5036 MAIN ST, VANCOUVER, BC",1211242,473558,General Brock Elementary,1211269,473756,106.03979369691176,00:01:46,0.628,schools
"5036 PRINCE EDWARD ST, VANCOUVER, BC",1211571,473556,General Brock Elementary,1211269,473756,111.52674841240592,00:01:51,0.777,schools
"5036 ROSS ST, VANCOUVER, BC",1212628,473557,Sir Alexander Mackenzie Elementary,1212313,473057,120.28392878528383,00:02:00,0.813,schools
"5036 SHERBROOKE ST, VANCOUVER, BC",1212708,473560,Sir Alexander Mackenzie Elementary,1212313,473057,128.73902529805142,00:02:08,0.898,schools
"5036 VICTORIA DRIVE, VANCOUVER, BC",1213877,473574,Tecumseh Annex,1213293,473384,135.18617212216927,00:02:15,0.779,schools
"5037 GLADSTONE ST, VANCOUVER, BC",1214060,473581,G T Cunningham Elementary,1214434,473389,135.61952065769063,00:02:15,0.82,schools
"5037 MAPLE ST, VANCOUVER, BC",1207524,473528,Quilchena Elementary,1207577,473165,63.230430072899836,00:01:03,0.303,schools
"5037 VICTORIA DRIVE, VANCOUVER, BC",1213818,473614,Tecumseh Annex,1213293,473384,115.90926645832225,00:01:55,0.775,schools
"5037 WINDSOR ST, VANCOUVER, BC",1212421,473555,Sir Richard McBride Annex,1212408,473884,127.36179298248958,00:02:07,0.722,schools
"5038 ANGUS DRIVE, VANCOUVER, BC",1208029,473546,Quilchena Elementary,1207577,473165,130.20919126981696,00:02:10,0.797,schools
"5038 COMMERCIAL ST, VANCOUVER, BC",1213641,473597,Tecumseh Annex,1213293,473384,94.57514240539044,00:01:34,0.543,schools
"5038 GLADSTONE ST, VANCOUVER, BC",1214118,473573,G T Cunningham Elementary,1214434,473389,129.04033790223372,00:02:09,0.632,schools
"5038 GRANVILLE ST, VANCOUVER, BC",1208484,473563,York House School,1208343,474486,129.40759977558483,00:02:09,1.133,schools
"5038 MARGUERITE ST, VANCOUVER, BC",1208134,473565,Quilchena Elementary,1207577,473165,135.82288659457348,00:02:15,0.902,schools
"5038 SHERBROOKE ST, VANCOUVER, BC",1212709,473550,Sir Alexander Mackenzie Elementary,1212313,473057,125.456540492023,00:02:05,0.888,schools
"5038 SOMERVILLE ST, VANCOUVER, BC",1212386,473541,Sir Alexander Mackenzie Elementary,1212313,473057,101.69491507937506,00:01:41,0.643,schools
"5038 WALDEN ST, VANCOUVER, BC",1211340,473560,General Brock Elementary,1211269,473756,112.30926624334312,00:01:52,0.761,schools
"5039 INVERNESS ST, VANCOUVER, BC",1212745,473554,Sir Richard McBride Annex,1212408,473884,130.2837808424843,00:02:10,0.722,schools
"504 ALEXANDER ST, VANCOUVER, BC",1211644,478497,Lord Strathcona Community Elementary,1211760,478069,123.4911120149202,00:02:03,0.575,schools
"504 ALEXANDER ST, VANCOUVER, BC",1211636,478496,Lord Strathcona Community Elementary,1211760,478069,123.4911120149202,00:02:03,0.575,schools
"504 E 12TH AV, VANCOUVER, BC",1211754,475807,Florence Nightingale StrongStart Centre,1211687,475869,24.12264226857616,00:00:24,0.08,schools
"504 E 27TH AV, VANCOUVER, BC",1211735,474348,David Livingstone Elementary,1211419,474823,93.19039607502033,00:01:33,0.822,schools
"504 E 29TH AV, VANCOUVER, BC",1211740,474119,Sir Richard McBride Annex,1212408,473884,117.45847845104315,00:01:57,1.062,schools
"504 E HASTINGS ST, VANCOUVER, BC",1211625,478184,Lord Strathcona Community Elementary,1211760,478069,64.55858871298537,00:01:04,0.255,schools
"504 E HASTINGS ST, VANCOUVER, BC",1211632,478184,Lord Strathcona Community Elementary,1211760,478069,64.55858871298537,00:01:04,0.255,schools
"5040 CHESTER ST, VANCOUVER, BC",1212137,473539,Sir Alexander Mackenzie Elementary,1212313,473057,110.86069782905358,00:01:50,0.698,schools
"5040 ELGIN ST, VANCOUVER, BC",1212548,473547,Sir Alexander Mackenzie Elementary,1212313,473057,109.90709259434622,00:01:49,0.724,schools
"5040 FRASER ST, VANCOUVER, BC",1212052,473537,Sir Alexander Mackenzie Elementary,1212313,473057,119.2975091833539,00:01:59,0.787,schools
"5040 PRINCE ALBERT ST, VANCOUVER, BC",1212223,473540,Sir Alexander Mackenzie Elementary,1212313,473057,110.67041333040518,00:01:50,0.699,schools
"5040 ST. CATHERINES ST, VANCOUVER, BC",1212302,473542,Sir Richard McBride Annex,1212408,473884,100.16641149040335,00:01:40,0.854,schools
"5041 ANGUS DRIVE, VANCOUVER, BC",1207965,473548,Quilchena Elementary,1207577,473165,116.7342956131418,00:01:56,0.754,schools
"5041 CHESTER ST, VANCOUVER, BC",1212087,473538,Sir Richard McBride Annex,1212408,473884,135.34125867814606,00:02:15,0.884,schools
"5041 MARGUERITE ST, VANCOUVER, BC",1208072,473547,York House School,1208343,474486,161.73882274350515,00:02:41,1.369,schools
"5041 PRINCE ALBERT ST, VANCOUVER, BC",1212174,473540,Sir Richard McBride Annex,1212408,473884,142.12572252253122,00:02:22,0.796,schools
"5041 SHERBROOKE ST, VANCOUVER, BC",1212663,473550,Sir Richard McBride Annex,1212408,473884,125.44339130799627,00:02:05,0.643,schools
"5041 SOMERVILLE ST, VANCOUVER, BC",1212340,473542,Sir Richard McBride Annex,1212408,473884,136.42047080340842,00:02:16,0.814,schools
"5041 ST. CATHERINES ST, VANCOUVER, BC",1212259,473541,Sir Richard McBride Annex,1212408,473884,142.14101706232069,00:02:22,0.894,schools
"5041 WINDSOR ST, VANCOUVER, BC",1212420,473545,Sir Richard McBride Annex,1212408,473884,130.62831444090077,00:02:10,0.731,schools
"5042 PINE CRESCENT, VANCOUVER, BC",1207929,473548,York House School,1208343,474486,145.37474801185544,00:02:25,1.509,schools
"5042 WINDSOR ST, VANCOUVER, BC",1212466,473546,Sir Alexander Mackenzie Elementary,1212313,473057,102.489224513167,00:01:42,0.644,schools
"5043 ELGIN ST, VANCOUVER, BC",1212502,473547,Sir Richard McBride Annex,1212408,473884,123.9883063955203,00:02:03,0.647,schools
"5045 NANAIMO ST, VANCOUVER, BC",1214302,473579,G T Cunningham Elementary,1214434,473389,180.4521959070729,00:03:00,0.77,schools
"5046 COMMERCIAL ST, VANCOUVER, BC",1213642,473582,Tecumseh Annex,1213293,473384,167.463912725947,00:02:47,0.866,schools
"5046 INVERNESS ST, VANCOUVER, BC",1212791,473549,Sir Richard McBride Annex,1212408,473884,127.5284954210535,00:02:07,0.93,schools
"5048 PRINCE ALBERT ST, VANCOUVER, BC",1212224,473530,Sir Alexander Mackenzie Elementary,1212313,473057,107.3891095979051,00:01:47,0.689,schools
"505 ALEXANDER ST, VANCOUVER, BC",1211630,478555,Lord Strathcona Community Elementary,1211760,478069,142.13606954150396,00:02:22,0.691,schools
"505 BURRARD ST, VANCOUVER, BC",1209730,478736,Alexander Academy,1210097,478578,104.28833003955381,00:01:44,0.545,schools
"505 CLARK DRIVE, VANCOUVER, BC",1212767,478144,Admiral Seymour StrongStart Centre,1212578,477967,61.535656949995754,00:01:01,0.389,schools
"505 CLARK DRIVE, VANCOUVER, BC",1212782,478144,Admiral Seymour StrongStart Centre,1212578,477967,61.535656949995754,00:01:01,0.389,schools
"505 E 22ND AV, VANCOUVER, BC",1211724,474899,David Livingstone Elementary,1211419,474823,99.46669902646642,00:01:39,0.671,schools
"505 E 26TH AV, VANCOUVER, BC",1211730,474519,David Livingstone Elementary,1211419,474823,76.9968491905637,00:01:16,0.651,schools
"505 E 27TH AV, VANCOUVER, BC",1211735,474411,David Livingstone Elementary,1211419,474823,87.21600817326676,00:01:27,0.759,schools
"505 E 28TH AV, VANCOUVER, BC",1211737,474299,David Livingstone Elementary,1211419,474823,97.8353328528518,00:01:37,0.871,schools
"505 E 7TH AV, VANCOUVER, BC",1211755,476377,Mount Pleasant StrongStart Centre,1211649,476302,84.54558556145841,00:01:24,0.47,schools
"505 GLEN DRIVE, VANCOUVER, BC",1212484,478096,Admiral Seymour StrongStart Centre,1212578,477967,38.56930268970161,00:00:38,0.17,schools
"505 HAMILTON ST, VANCOUVER, BC",1210302,478255,Alexander Academy,1210097,478578,111.90185717027349,00:01:51,0.494,schools
"505 HAMILTON ST, VANCOUVER, BC",1210296,478261,Alexander Academy,1210097,478578,111.90185717027349,00:01:51,0.494,schools
"505 RAILWAY ST, VANCOUVER, BC",1211635,478637,Lord Strathcona Community Elementary,1211760,478069,139.06465390719816,00:02:19,0.704,schools
"505 SMITHE ST, VANCOUVER, BC",1209732,477965,Alexander Academy,1210097,478578,152.89492338092043,00:02:32,0.848,schools
"5050 CHESTER ST, VANCOUVER, BC",1212138,473528,Sir Alexander Mackenzie Elementary,1212313,473057,107.24997825667663,00:01:47,0.687,schools
"5050 DUMFRIES ST, VANCOUVER, BC",1213228,473561,Tecumseh Annex,1213293,473384,96.16497327825579,00:01:36,0.631,schools
"5050 ELGIN ST, VANCOUVER, BC",1212548,473535,Sir Alexander Mackenzie Elementary,1212313,473057,105.98058637298729,00:01:45,0.712,schools
"5050 FRASER ST, VANCOUVER, BC",1212052,473527,Sir Alexander Mackenzie Elementary,1212313,473057,115.98239292249929,00:01:55,0.777,schools
"5050 GRANVILLE ST, VANCOUVER, BC",1208484,473542,York House School,1208343,474486,121.63689348813223,00:02:01,1.109,schools
"5050 MAIN ST, VANCOUVER, BC",1211241,473548,General Brock Elementary,1211269,473756,102.77598388240274,00:01:42,0.618,schools
"5050 ROSS ST, VANCOUVER, BC",1212628,473541,Sir Alexander Mackenzie Elementary,1212313,473057,115.04808742185415,00:01:55,0.797,schools
"5050 SHERBROOKE ST, VANCOUVER, BC",1212709,473541,Sir Alexander Mackenzie Elementary,1212313,473057,122.51304494181615,00:02:02,0.879,schools
"5050 SOMERVILLE ST, VANCOUVER, BC",1212387,473534,Sir Alexander Mackenzie Elementary,1212313,473057,99.39864644813026,00:01:39,0.636,schools
"5050 ST. CATHERINES ST, VANCOUVER, BC",1212305,473532,Sir Alexander Mackenzie Elementary,1212313,473057,106.85377981454721,00:01:46,0.715,schools
"5050 VICTORIA DRIVE, VANCOUVER, BC",1213878,473564,Tecumseh Annex,1213293,473384,131.90490482142872,00:02:11,0.769,schools
"5050 WALDEN ST, VANCOUVER, BC",1211340,473550,General Brock Elementary,1211269,473756,109.03711843979666,00:01:49,0.751,schools
"5050 WILLOW ST, VANCOUVER, BC",1209628,473540,BC Children's Adol. Psych. Unit,1209444,473506,46.00016827246971,00:00:46,0.216,schools
"5050 WINDSOR ST, VANCOUVER, BC",1212467,473535,Sir Alexander Mackenzie Elementary,1212313,473057,98.88659743400736,00:01:38,0.633,schools
"5051 CHESTER ST, VANCOUVER, BC",1212088,473527,Sir Richard McBride Annex,1212408,473884,138.90330202254677,00:02:18,0.895,schools
"5051 CULLODEN ST, VANCOUVER, BC",1212825,473546,Sir Richard McBride Annex,1212408,473884,140.28573255039566,00:02:20,0.814,schools
"5051 ELGIN ST, VANCOUVER, BC",1212502,473537,Sir Richard McBride Annex,1212408,473884,127.26091774124477,00:02:07,0.657,schools
"5051 GLADSTONE ST, VANCOUVER, BC",1214061,473570,G T Cunningham Elementary,1214434,473389,139.22989924148808,00:02:19,0.831,schools
"5051 PRINCE ALBERT ST, VANCOUVER, BC",1212174,473529,Sir Richard McBride Annex,1212408,473884,145.72241377224643,00:02:25,0.807,schools
"5051 SHERBROOKE ST, VANCOUVER, BC",1212663,473540,Sir Richard McBride Annex,1212408,473884,128.71579216012876,00:02:08,0.653,schools
"5051 SOMERVILLE ST, VANCOUVER, BC",1212340,473532,Sir Richard McBride Annex,1212408,473884,139.6916472341862,00:02:19,0.824,schools
"5051 ST. CATHERINES ST, VANCOUVER, BC",1212259,473531,Sir Richard McBride Annex,1212408,473884,145.4121696445996,00:02:25,0.904,schools
"5051 WALDEN ST, VANCOUVER, BC",1211282,473549,General Brock Elementary,1211269,473756,71.03813872309327,00:01:11,0.348,schools
"5051 WINDSOR ST, VANCOUVER, BC",1212421,473535,Sir Richard McBride Annex,1212408,473884,133.9062519114768,00:02:13,0.741,schools
"5052 PRINCE EDWARD ST, VANCOUVER, BC",1211571,473547,General Brock Elementary,1211269,473756,108.55941935566837,00:01:48,0.768,schools
"5053 VICTORIA DRIVE, VANCOUVER, BC",1213819,473592,Tecumseh Annex,1213293,473384,122.92538111390192,00:02:02,0.796,schools
